Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023<R>,2024<P>
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,406555.21199999994,568954.8609999999,701964.4309999999,803347.034,911657.1239999998,1052693.1600000001,782592.2520000001,956298.4380000001,1276203.9640000002,1288603.2940000002,1150324.884,1144157.579,716107.18,719496.8589999999,887502.9600000002,948326.5819999999,1041793.219,894526.2029999999,1005808.068,1037060.5510000002,1054839.541,951350.2850000001
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,357642.888,509867.50399999996,630324.3459999999,712480.833,799768.6499999999,947954.699,673796.567,812371.496,1080963.0320000001,1076858.5350000001,958298.4260000001,957218.9419999999,522778.39200000005,479283.33999999997,622250.6920000002,674626.071,756779.8020000001,564771.649,606402.328,652629.2370000001,710999.466,581226.1070000001
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,48912.32399999999,59087.35699999999,71640.08499999998,90866.201,111888.47399999997,104738.46100000002,108795.68500000003,143926.942,195240.93199999997,211744.759,192026.45799999998,186938.637,193328.78799999997,240213.51900000003,265252.268,273700.511,285013.41699999996,329754.5539999999,399405.73999999993,384431.3140000001,343840.07499999995,370124.178
"Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",148285.711,162943.16700000002,174684.757,188981.68799999997,205691.666,229791.47100000002,240784.84700000007,233257.30000000005,224699.7989999999,215170.556,235161.005,282425.6590000001,276551.55700000003,287138.2439999999,422566.3059999998,456907.22300000006,515929.6249999999,468536.682,423585.90300000005,602599.9410000001,682972.9010000001,471377.69600000005
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,491856.3510000001,577731.195,620896.5649999998,718683.0979999999,781475.6329999997,872980.2250000003,833674.1070000001,863940.0759999999,957729.261,1024571.712,999173.926,1056213.0769999998,1125725.4850000003,1224522.935,1348496.413,1460789.5250000001,1444471.17,1242090.2589999998,1542192.4479999996,1808139.536,2087939.165,2215418.1970000006
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,1555110.318,1742920.8220000004,1807635.451,2112714.125,2200023.3400000003,2349609.464,2222579.055,2491668.3730000006,2705625.9179999996,3107481.1859999998,3069151.368,3306298.139000001,3811769.318,4124517.555,4543710.702,4881116.397,4996166.492,4861737.160999999,5561091.547999999,6343989.619000001,6521505.106000001,6745116.21
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,297584.3890000001,328786.0360000001,351645.803,368916.37300000014,410989.68700000015,454872.73199999996,492040.794,522585.884,577659.388,638707.6999999998,665120.7299999999,688213.518,737697.289,800255.0079999999,858762.5769999997,911713.7720000001,952874.7109999999,1007126.245,1119353.3460000001,1283024.654,1361473.6370000003,1394842.4119999995
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,76697.626,83126.34999999999,92028.16499999998,100363.50999999998,105000.246,108980.30799999999,117573.39799999999,121379.00899999999,129774.356,137855.946,142964.322,153894.44799999997,168528.049,200763.70499999987,223136.72,240174.36999999997,260097.44499999998,251882.693,284452.045,324707.113,329484.57600000006,343215.2389999999
"Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",26373.708,28623.688000000002,28482.510000000006,29764.23,30082.18800000001,29668.035,29993.464,32854.50800000001,34027.028999999995,36165.127,35576.348999999995,36503.56299999999,40953.02999999999,44326.772999999994,45200.070999999996,49842.206999999995,49155.76499999999,41707.351,54530.924999999974,58446.57300000001,55096.51899999999,53092.01700000001
"Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",58872.577000000005,61783.416999999994,61037.25800000001,62976.86999999998,61341.931,65700.91200000001,66061.10500000001,67026.03900000002,68965.406,76533.13299999999,76918.07499999998,81134.11800000003,94532.014,97063.41400000002,98556.753,102619.767,104246.40599999999,85633.24200000001,100611.474,115854.851,109651.76200000002,101027.38600000001
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,17212.569000000003,18460.955,19446.825,20332.325999999997,22333.479999999996,21199.999000000007,20853.270999999993,22412.308000000005,25000.651,29329.962999999996,29197.159,28975.062000000005,33000.71,35303.130999999994,38694.72699999999,38837.81500000001,40727.225000000006,40749.52699999999,47055.969999999994,54180.86200000001,49391.402,47053.05399999999
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,41371.505,45367.686,49463.74900000001,53198.924,56603.381,61011.070999999996,64485.109,69228.369,72689.44500000004,78473.65599999997,81222.98399999997,85711.04,95021.38700000002,105156.76399999997,115834.367,126255.77700000002,129851.50600000002,129304.203,146023.881,168428.74800000005,164118.293,159998.38900000002
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,254662.90899999996,316611.94299999997,283866.37200000003,413162.7090000001,396449.58,440838.6870000001,395386.35800000007,452541.64199999993,465093.557,564820.7690000001,530811.339,542091.6650000002,592480.8230000001,546030.8450000001,611335.2400000001,672445.9839999999,652876.5980000002,652236.1399999999,743425.4969999997,847737.1980000001,805431.0349999998,857997.2890000001
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,68501.37599999999,73482.57399999998,77226.91900000001,85412.876,91920.74,94342.33300000001,89571.85100000002,89572.094,92699.845,101068.84900000002,99458.758,107171.802,123773.55699999999,138458.66999999998,150738.73599999998,157596.09700000007,159805.08299999996,161211.60999999996,184105.32400000008,209224.61,215833.76699999993,217527.85600000006
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,113794.51599999999,157007.088,177293.97499999998,220581.18800000005,231773.26100000003,260807.267,218822.51600000006,257200.32999999996,305476.14599999995,332228.014,295230.578,315709.0279999999,336914.4319999999,370703.6169999999,402759.17900000006,427987.15900000004,419989.8509999999,434738.04299999995,579034.3029999998,607062.335,568937.228,567076.109
"Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",535319.8469999998,562669.3110000001,596351.5589999999,681436.3209999999,711997.1900000001,722827.6719999999,638337.7,770579.83,844146.5399999999,1005443.5769999999,1009084.9399999998,1153340.5400000005,1446165.75,1626050.8,1825779.831,1965246.545,2030887.571,1863482.2119999998,2078087.9419999998,2423493.505000001,2595959.854,2706207.623
"Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",28887.033999999992,28421.857999999997,29386.534,30991.806,31957.417999999998,31675.870000000003,29972.912,32182.685999999998,34339.12700000001,39123.549,38295.25400000002,38825.82899999999,47426.761000000006,50445.344000000005,51580.86700000001,55539.63300000001,58527.708000000006,57000.16800000001,64623.11099999998,70457.35600000003,71059.62,72020.464
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,35832.262,38579.91600000001,41405.78200000001,45576.99200000001,49574.23800000001,57684.578,59480.577,54105.67399999999,55754.428000000014,67730.90299999999,65270.87999999999,74727.52600000001,95275.51599999997,109959.48400000003,121331.634,132857.27100000004,137126.623,136665.727,159787.72999999995,181371.81399999998,195067.413,225058.372
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,4999594.764,5510831.638,6004157.969999999,6568338.907,7144129.633999998,7715470.787,7770103.355999999,8447706.227000002,9143755.045,9907095.329,10353231.045000002,10896786.817000004,11634491.743,12470857.593999999,13378695.827000001,14329410.798000002,14860966.068000002,14256867.807999998,15567148.666000001,17163361.886,18379574.447,19651439.654999997
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,655180.6340000001,740933.901,795571.0839999999,882893.3130000002,961866.8049999997,1057092.6549999998,1025227.6800000003,1149906.1409999998,1296070.652,1448572.432,1463191.9060000002,1543655.4660000002,1726368.0490000008,1925217.0700000003,2093583.6329999997,2268261.446,2283927.9610000006,2205644.8919999995,2520003.555,2894584.0930000003,2930428.6629999997,3069846.923000001
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,715333.35,811230.809,881089.1989999999,950400.4029999999,1031665.5609999999,1118279.7499999998,1057352.79,1199092.8199999996,1348939.7119999998,1481427.3840000003,1526027.9230000002,1595616.5979999998,1706380.472,1886970.61,2068379.9569999997,2241444.476,2285467.831,2202613.9939999995,2532723.5949999997,2884500.16,2980719.838,3188548.3169999993
"Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",518435.91000000003,576555.8470000001,633664.589,706907.6909999999,757599.3799999999,795662.296,783645.2099999997,906561.369,982169.9929999999,1077563.8729999997,1139509.7340000002,1217693.712,1298929.3939999999,1379418.9629999995,1507077.6580000003,1653709.8809999998,1727448.5899999996,1475984.7570000004,1756850.0550000004,2100918.6269999994,2304109.7539999997,2557504.9990000003
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,145529.81400000004,172272.30000000002,200751.568,233424.51599999997,278026.2510000001,295938.4919999999,311310.83400000003,325813.3650000001,320085.97599999997,326707.712,337229.55100000004,344049.4639999999,343544.8700000001,328839.4039999999,349938.50299999997,371260.67300000007,380308.588,345131.995,374964.5700000001,420009.56799999997,446590.75700000004,467988.6990000001
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,187427.96500000003,216356.24,281082.25299999997,304140.884,358181.43999999994,391518.9069999999,412407.82699999993,439060.78,458663.84899999993,486525.8020000001,568533.565,599245.8389999999,620417.334,727318.9300000002,815953.1200000003,886660.007,936274.5239999999,935070.9910000002,936935.7700000001,1163784.499,1406267.1360000002,1452008.8229999996
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,927184.1299999999,1006289.766,1071845.891,1173166.8440000003,1258819.2079999994,1365586.1570000001,1408812.4590000003,1494411.8100000003,1582125.8180000002,1656595.1759999993,1727660.1219999997,1816401.7829999998,1896517.5250000001,1974529.4290000005,2044119.1399999997,2120660.0939999996,2226259.773,2278332.9129999997,2414037.337,2564222.179,2721993.0200000005,2859281.4169999994
"Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",189225.39600000007,208956.87800000003,226691.06499999994,241793.42599999992,260744.53800000006,281026.98000000004,278175.944,282195.871,304656.46499999997,323535.825,333404.78699999995,347391.1050000001,374089.502,404421.07399999996,414271.39799999987,435679.59900000005,453113.29699999996,461712.1309999999,492055.99700000003,546112.9860000001,606109.1750000002,728231.4749999999
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,36957.48000000001,42848.048,47112.599,55771.85500000001,57089.504,67883.51900000001,64446.447,68252.19200000001,72934.36100000002,83556.53299999998,83335.786,94082.51299999998,101051.49100000002,104452.68200000003,113170.54599999999,126888.45999999999,129558.27100000002,144695.667,167061.864,181190.261,179279.00600000002,205304.74300000002
"Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",303077.864,329960.495,360560.3170000001,390780.4300000001,419880.137,452408.592,449788.7079999999,463205.76799999987,505374.38099999994,554329.5869999999,587347.2049999998,607764.803,634522.268,668837.8970000001,741151.2170000003,793516.9810000001,839434.4670000001,824430.0179999999,655910.5350000001,269768.472,269113.103,270991.76
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,327640.5400000001,347140.083,381518.50999999995,415837.27200000006,449714.076,489869.94099999993,517381.56499999994,548075.2760000001,586616.423,644330.497,678644.521,723383.6089999999,774965.155,803259.1789999999,834349.9770000001,877924.1690000001,922040.056,923234.0449999998,960094.252,1023155.1070000003,1121722.8,1181962.9100000001
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,181276.92100000003,193300.831,202478.63999999998,218776.88599999994,236802.562,263746.128,280690.29900000006,303273.04500000004,335399.15200000006,360531.88499999995,390244.12600000005,409696.92499999993,440663.17,464941.0310000001,504104.33300000004,547677.3389999998,586929.7559999998,641404.8210000001,702263.8840000001,735564.3709999999,786649.3310000004,837109.0140000001
"Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",47986.43,50950.01200000001,53478.352000000006,59898.158,66184.87299999999,69359.09600000002,70686.84899999999,77033.53199999999,79601.91200000003,84124.227,89600.13600000001,90429.684,96306.589,102480.995,107935.821,115524.743,117958.503,71548.40799999998,93885.616,135556.35300000003,150348.04599999997,164617.13300000003
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,265994.303,283115.4380000001,297978.014,311223.35600000015,328899.697,334149.001,313740.107,332260.1450000001,354696.5829999999,386492.724,403857.608,426748.22200000024,481731.10699999996,515088.0139999999,550618.4740000002,583974.4950000001,620873.5839999999,391490.14900000003,517136.79500000004,684095.5440000001,764556.3420000001,809055.0589999998
Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,191556.378,205196.443,220529.776,239851.70400000003,259378.019,274684.04099999997,284189.969,299547.933,314050.332,335617.193,353924.565,367996.55700000003,393051.68899999995,416236.364,434051.444,450855.0270000001,478428.2250000001,438289.502,487948.21499999997,552096.8069999999,624527.4069999999,696461.5380000002
"Millones de pesos|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",306787.649,325724.5469999999,349806.113,383472.16899999994,419277.583,458265.232,512246.66799999995,559016.18,602369.4359999999,657184.479,670719.51,712630.537,745953.128,768845.9520000003,799990.6059999999,855373.4079999999,872942.6420000002,917283.525,955276.626,1007802.859,1087160.069,1162526.845
Variación porcentual anual en valores corrientes|B.1bP---Producto interno bruto<C1>,NA,11.972306778078,8.122594377112,11.205617614486,8.332982989259,7.313241463453,-1.381858521199,9.56169355911,9.308943617394,8.256820245124,2.570502986108,6.981506207549,6.014913858559,7.957805895365,8.562250972468,7.279219087865,3.909359424372,-4.120183319232,10.807910408716,10.623723090465,7.928455869853,5.147804699258
"Variación porcentual anual en valores corrientes|D.21-D.31---Impuestos sobre los productos, netos",NA,-0.727050537425,1.369269542188,1.285440185345,9.116671492209,-27.819800166559,59.689742103709,7.795780996619,-6.864801213846,-4.704170479597,31.498416639769,42.343603349045,18.611893789474,17.524121569338,-3.676439920571,7.501086495166,9.721790076029,2.755986928195,7.590170888434,-10.197236523035,34.850150123531,13.662063584605
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,NA,12.607117156413,8.420202650427,11.614353625839,8.303681215586,8.636711385212,-2.910406579311,9.634390030016,9.963594379812,8.701146738692,1.701100473098,5.607348232072,5.355119033087,7.393701123523,9.35201661362,7.266607710908,3.578247294923,-4.535126138528,11.01691510699,11.934380986374,6.568836968239,4.603699513359
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,NA,11.224915361796,-0.031689931166,11.103038606453,11.973971266188,6.850854710962,0.95727647081,9.25815760827,5.197018658773,10.913841250445,1.756777046003,7.073248417108,8.047907117687,13.595164108264,10.275236601511,7.261251537725,4.478707438821,7.336849186367,12.943255510918,13.998598328519,6.478503592445,5.797193277945
"Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",NA,11.224915361796,-0.031689931166,11.103038606453,11.973971266188,6.850854710962,0.95727647081,9.25815760827,5.197018658773,10.913841250445,1.756777046003,7.073248417108,8.047907117687,13.595164108264,10.275236601511,7.261251537725,4.478707438821,7.336849186367,12.943255510918,13.998598328519,6.478503592445,5.797193277945
"Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",NA,12.340365662568,-5.271012464647,18.093376503243,19.149516001968,9.323185458008,-0.041869348368,10.906280144765,6.500518494547,10.295153799325,-1.404212204142,3.799180380363,7.738056273802,19.774374008742,13.180541414898,6.561287855406,4.286242812364,8.013262312956,15.054497501623,16.119866933347,4.611204709261,4.486364457984
"Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",NA,12.746659205587,8.076429019592,2.766711591957,0.037803833995,4.038485172185,4.319578567826,6.99168973359,2.947856247392,13.943692859433,8.696846312624,13.686200747454,8.610022455894,3.205237202166,4.455224739608,9.079373563801,5.420242522282,5.938334515714,9.071503338797,9.459938659388,11.2972009272,9.745369656723
"Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",NA,-5.129083416731,10.583503497881,-8.761919543002,17.172909447025,-9.622748468803,1.730747027956,3.114414244884,-0.088224085697,-1.52619190269,13.920200741727,8.400624351453,22.23943470337,15.212866124183,6.905607784095,14.182149910011,-1.866929843635,-0.540463733377,11.915133477778,8.484431605842,7.388970827256,-13.371182912272
"Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",NA,-1.562947339944,1.524039769834,4.251251026638,9.540870183246,-1.022911615204,-6.205768901308,3.876532707182,3.188470437953,2.818560018446,-2.735247617896,3.973259471232,4.228919788574,10.211093389726,11.134831060713,2.82950670987,2.100133453565,9.650194314806,7.646263367977,13.394005549533,3.469855851771,2.800931186134
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,NA,17.324203925991,8.276069360887,15.68884454421,7.195123864977,9.910750056808,-9.443663495434,11.411179352461,13.620954701058,9.131374148667,-3.229616046387,6.147687548207,2.436634729678,7.175565525071,13.320390186882,7.56515464246,3.242755234225,-6.644739263769,14.273514387727,14.756348298501,5.6727838937,0.347973148813
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,NA,39.945287677188,23.377877423566,14.442698023256,13.482353878959,15.470293851398,-25.658085210699,22.196256806284,33.452478147831,0.971579022615,-10.730875098943,-0.536135928709,-37.411839667585,0.473347997991,23.350498184732,6.853343001808,9.855954559755,-14.135916160153,12.440313612591,3.107201462615,1.714363735353,-9.810900329153
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,42.563300182276,23.625126342627,13.034001862908,12.251251255765,18.528614368668,-28.92101619299,20.566285995933,33.062648963252,-0.379707434805,-11.009812816314,-0.112645911828,-45.385703409952,-8.319978917568,29.82940153939,8.417086501207,12.177669160966,-25.37173329581,7.371240938477,7.623141743612,8.943857506034,-18.25224422883
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,NA,20.802595681203,21.244355201063,26.837092669558,23.135415334465,-6.390303437332,3.873671582782,32.291038932289,35.652803628663,8.453056862072,-9.312297075556,-2.649541658473,3.418314748919,24.251293087298,10.423538651877,3.18498426562,4.133315629798,15.697905548075,21.122130128338,-3.749176464014,-10.558775396741,7.644281429383
"Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",NA,9.884604457944,7.205941934343,8.184418174506,8.842114903747,11.716471293494,4.784066158835,-3.126254452383,-3.668695899335,-4.240877402832,9.290513242899,20.098848446408,-2.079875469105,3.828106091625,47.16475942508,8.126752301922,12.91780891807,-9.185931705317,-9.593865480953,42.261566480885,13.337697953741,-30.981493510238
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|23---Construcción<C1>,NA,17.459334178649,7.471531808145,15.749246897509,8.737165960177,11.709206037394,-4.502521004986,3.630431693376,10.855982678132,6.979263735788,-2.478868555762,5.708630851522,6.581286438664,8.776335911059,10.12422670548,8.327282958816,-1.117091457785,-14.010726915374,24.161061309797,17.244740651201,15.474448925495,6.105495511408
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras<C1>,NA,12.076989125861,3.712998788192,16.87722343746,4.132561711348,6.799297138366,-5.406447792551,12.107075219423,8.586919002483,14.852580518487,-1.233469028636,7.726786416355,15.288130644893,8.204804932007,10.163446788869,7.425774155284,2.35704469311,-2.690649545311,14.384866228683,14.078136715472,2.79816799303,3.428826633813
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,NA,10.484974398304,6.952779162434,4.911353939862,11.404566747164,10.677407825078,8.171090369954,6.20783690549,10.538651288943,10.568219485078,4.135386186827,3.471969367125,7.19017713337,8.480134051299,7.311115633781,6.165987715135,4.514677771041,5.69345931566,11.143300212577,14.621951914012,6.114378453713,2.450930674907
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,NA,8.381907413927,10.708776458969,9.057384769108,4.619942048659,3.790526357433,7.884993314572,3.236795962978,6.916638279688,6.227416763293,3.705589891639,7.645352243898,9.508855706088,19.127769051667,11.143954032927,7.635520500615,8.295254402041,-3.158336292,12.930365168043,14.151794197859,1.471314550476,4.167315862458
"Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",NA,8.531147762764,-0.49322085959,4.500024752032,1.068255419341,-1.376738287787,1.096901092371,9.538891539837,3.568828362914,6.283528309216,-1.628026911118,2.606265190394,12.189130688421,8.238079087188,1.970136648567,10.270196256993,-1.37723034616,-15.152676395129,30.746555924878,7.18060073252,-5.731822805077,-3.638164509086
"Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",NA,4.944305393664,-1.207701089113,3.17775087472,-2.596094407359,7.106038119341,0.54823135484,1.460668876187,2.893453095147,10.973221849807,0.502974313099,5.481212315831,16.513270040108,2.677822985978,1.538518931551,4.122512031215,1.585112739537,-17.854969503697,17.491142049719,15.150734199561,-5.354190132272,-7.865241600039
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,NA,7.252758144354,5.340297942333,4.553447670764,9.842228577291,-5.07525472967,-1.635509511109,7.476222794975,11.548757049029,17.316797070604,-0.45279293397,-0.760680174396,13.893492272769,6.976883224634,9.607068562842,0.369786818757,4.86487203258,0.054759439171,15.476113379181,15.141313631405,-8.83976338361,-4.73432197774
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,NA,9.659259434724,9.028591407549,7.551338253799,6.399484696345,7.786973007849,5.694110827853,7.355589644735,4.99950533285,7.957429032509,3.503504411723,5.525598517779,10.862482826016,10.666416603664,10.153985910027,8.996820434129,2.847971859537,-0.421483752372,12.9304984773,15.343289636303,-2.559215722485,-2.510325890362
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,NA,24.325895845319,-10.342493934286,45.54831066781,-4.045168800556,11.19665885382,-10.310422007041,14.455552864573,2.773648618175,21.442398093681,-6.02127822959,2.125110217361,9.295320561699,-7.839912482703,11.959836261631,9.996273730269,-2.910179622695,-0.09809786443,13.981034077627,14.031224570712,-4.990480906089,6.526474858273
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,NA,7.271675827359,5.095555035946,10.599875154931,7.61930086513,2.63443592817,-5.05656564588,0.000271290587,3.491881076265,9.028066875408,-1.593063556111,7.755017411337,15.490786466388,11.864499458475,8.869120294164,4.549169763504,1.40167557576,0.880151603188,14.201033039742,13.643975879807,3.158881261626,0.784904523304
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,NA,37.974213098283,12.921000738514,24.415501429194,5.073901859664,12.526900590142,-16.097998910437,17.538329556543,18.769733304775,8.757432732571,-11.136157831651,6.936425806137,6.716755657681,10.029010867662,8.647221265176,6.263787721148,-1.868585968487,3.511559140033,33.191541969563,4.840478682314,-6.280262306177,-0.327122028302
