,111,112,113-115,114,21-1,21-2,22,23,311,312,313-314,315-316,321,322-323,324-326,327,331-332,333-336,337,339,43,46,48-49,51,52,53,54,55,56,61,62,71,72,81
46,0.0061935366459618,0.02313828145283998,0.10003185381083567,0.02916413460146793,0.0,0.0115129000021579,0.0891957807978978,0.14093844506869832,0.06881417585661916,0.06359428466705917,0.10793075239463731,0.11837339349989967,0.12675789045968394,0.1432759606582323,0.09599408004989528,0.149248029376385,0.1811918641432794,0.10999180823669931,0.12113587057007993,0.12979770536902677,0.038993781676624865,0.01704748632896442,0.035314146785323325,0.08086235278777608,0.024669841925460068,0.05934906716009649,0.06561417993862141,0.007764379449321961,0.04057194478781861,0.0331106959528087,0.058449967298332794,0.06029571069359466,0.04350906580748928,0.06527982941093623
48-49,0.0029509637648751,0.0022596124605224555,0.012653272190686198,0.03708425605294082,0.0,0.0114844252501636,0.00910733897917747,0.011517603314745243,0.0074412668984352535,0.011763666868472578,0.013472647709067104,0.011481720380242684,0.012575217843951091,0.011347399542086566,0.01009189041282232,0.01794995777647494,0.019349406135623075,0.00873689816126875,0.007770916566211873,0.00892999898405579,0.025584528452276656,0.030037098118244763,0.048432857146864336,0.01771795176927707,0.022650809423373202,0.015053146131395566,0.013639707351857657,0.003849909447491844,0.009750006730251446,0.0104406495149851,0.005281966232545892,0.007682896210335228,0.004156243999470065,0.0075893260003721645
51,0.0,3.3414935876379524e-06,0.005179529816533066,0.0009987225435372379,0.0,0.0019289858280559,0.0006478641775867227,0.0008695506314376894,0.00047958959051039497,0.0006033879244631726,0.0005781224948128139,0.0011192835456442709,0.0008192295520431252,0.0009960796383969937,0.00036068186001858224,0.0014915379668886857,0.0009508974668236647,0.0004015663432542693,0.0006601364848826765,0.0007343002078254097,0.004219215311354952,0.0035489861506224226,0.001587539092543692,0.04537137589891197,0.009379698612303337,0.01065421512252019,0.008637023586719776,0.022294292210354012,0.006229890063653035,0.008181258164706317,0.001278282353754526,0.005514117308674799,0.0022102267443470315,0.0035816638933447646
52,0.0013979545984762,4.178457842724774e-05,0.00031436027089358113,0.0001018146852204379,0.0,0.0115991320401501,0.0009510749551892042,0.000633440142823838,0.000217985233786395,0.00022010332740719665,0.0006397516880980929,0.0007602528360665083,0.0005705449046256005,0.0008852561991069517,0.0004755498983972467,0.0012865040671808773,0.0010515212908976967,0.00017122084246763946,0.00030702261408240423,0.00028548339590188403,0.008928311787596928,0.0069190327550603704,0.0006965001771691943,0.0031788544798760925,0.053889035703159,0.0012169254084096687,0.002007787466247849,0.01815817349990375,0.0005894495315750296,0.0009414621313570431,0.0008223758671103341,0.0002793558559523452,0.0003935838521353483,0.0001370044704810042
53,3.136886104444595e-08,5.037295388189626e-06,0.000627526945785718,0.00012172156403927844,0.0,0.014709497539195,0.0010093169801868032,0.0012083044860519288,0.0005347906810324367,0.000689219659370101,0.0016569592662740672,0.0026585465192082796,0.0012771813063674727,0.0015296037843395313,0.0005831732326805955,0.0009883522213119025,0.0010002543774531418,0.00077362920549338,0.0019158212558879077,0.0010908196248338741,0.007351679321360349,0.018023392033160893,0.0010347370944208984,0.018181715293312844,0.00859734379350613,0.004844789930761591,0.00479836261262924,0.001829454697302705,0.002169069211690283,0.004263173566457233,0.002000455495267169,0.0068469464186612285,0.0025371065363916723,0.005326372768274817
54,0.0001087720165303,5.3340109834513786e-05,0.012921916014987931,0.0009434559334720852,0.0,0.0194433792606721,0.010989923285073836,0.006252341136023405,0.0012643149276864137,0.0011928676799104275,0.0008638801588031014,0.001916617965169644,0.0011552634288305472,0.0025783720189162516,0.0011990207369762433,0.001423823622298252,0.0019450359475923287,0.0010102073646215052,0.00160437804771864,0.0008274220874027702,0.009157844696387373,0.01250455865459162,0.0023431359145921152,0.01882689166138024,0.017760181544942404,0.026730669451413187,0.015621727742646361,0.013903058404336885,0.006444676146565721,0.00790901286079017,0.003759314244770523,0.003656442592292311,0.000861670912261347,0.00484930319858076
55,0.0,0.0,2.130456555852498e-09,0.0,0.0,0.0002917957003149,2.6218829173204007e-08,1.2925910560670046e-06,7.639472319496356e-07,4.235442833310112e-07,1.2469293448902e-06,2.4336952452261833e-07,7.579345829572191e-07,3.611306765777972e-07,0.0002774580634545777,9.681599119493673e-07,1.5806929440578257e-05,4.702674851568452e-08,0.0,1.3938444365832262e-06,0.0006321180676341346,0.0005084678780125805,8.173996963154565e-06,9.702015424548442e-05,0.0006987031252464201,2.6640440273243907e-05,1.706140862076779e-05,0.009825353308889095,9.40553338400823e-05,2.2266443971999004e-07,5.205543182715027e-09,1.950717841252841e-05,1.9712810757700373e-05,2.743216774167399e-07
56,0.0,1.8878696675314278e-05,0.005954408553883832,0.0019608816359798953,0.0,0.0360749024957827,0.005492665829186317,0.001994439209410047,0.002349430147395365,0.007267965846872057,0.007018787854821895,0.009375977378940142,0.003561965136498495,0.00857841578133736,0.004722114319653159,0.009412067651720321,0.010197218151835058,0.003914194991357285,0.0033523401616947423,0.0038020436000269016,0.0299843622815173,0.01952256101704271,0.003458412889854976,0.040981864355279375,0.07877584429183758,0.008108541168397885,0.011961342012784974,0.002471518388946886,0.00750742245639912,0.009961740282791055,0.006974077472415788,0.01999796607249518,0.010415209010411106,0.0036628795862100097
61,0.0,6.032144188644862e-08,0.00016287915626595745,8.529485692212e-06,0.0,2.9737892760427152e-05,7.721337403555217e-05,9.995162182736267e-06,1.1672210930680003e-05,1.6020931650558084e-05,1.843821559286219e-05,6.970031143118798e-06,5.087017277769557e-06,1.7069678250697734e-05,4.79526221208404e-06,2.0714474916928084e-06,1.843509825210112e-05,0.00016217011134106674,5.367781079494783e-06,2.1085973989776377e-05,6.3058159187957495e-06,1.6709055054145188e-06,6.738997050810182e-05,0.0008704934186716247,2.4708044335448098e-05,0.0004554324527759825,0.0008828444965801563,0.0,0.00025376968869002037,0.0006584981933171513,6.54125423749731e-05,0.00026533370197051283,2.37603872491359e-06,6.40602050304442e-05
62,0.0,0.0,0.0,0.0,0.0,3.883634454955169e-06,2.6670396549757212e-08,3.3639782886413003e-08,1.3418751225267321e-08,7.532150250076067e-09,0.0,8.184076431876176e-09,0.0,7.361346963546146e-08,1.5546455519540873e-05,0.0,1.3216027797418137e-07,0.0,0.0,0.0,5.0696643448355506e-08,3.6522720226476567e-06,0.00027439851458666215,5.804912023064626e-08,0.03331369427314833,1.2974505436631234e-06,5.007080764985166e-06,4.895633604539238e-06,8.793638783604955e-07,3.345539436480292e-05,0.011911580700735398,8.023789198134304e-08,2.60951563479546e-05,1.0652084043565722e-05
