Año,Unnamed: 0,sector_economico_1,sector_economico_2,ta,HWES1
2014-04-30,4297,3.0,38.0,17920,14858.636237340654
2014-05-31,4298,3.0,38.0,18144,14986.193060784793
2014-06-30,4299,3.0,38.0,18229,15117.76834991876
2014-07-31,4300,3.0,38.0,18316,15247.40300200548
2014-08-31,4301,3.0,38.0,18687,15375.261210255252
2014-09-30,4302,3.0,38.0,19002,15513.250326494617
2014-10-31,4303,3.0,38.0,19111,15658.61489622401
2014-11-30,4304,3.0,38.0,18968,15802.464275548009
2014-12-31,4305,3.0,38.0,18922,15934.361597400177
2015-01-31,4306,3.0,38.0,18950,16058.846530841836
2015-02-28,4307,3.0,38.0,19161,16179.311258723428
2015-03-31,4308,3.0,38.0,19182,16303.548289609953
2015-04-30,4309,3.0,38.0,19454,16423.48377754287
2015-05-31,4310,3.0,38.0,19838,16549.75528681192
2015-06-30,4311,3.0,38.0,20116,16686.76548319476
2015-07-31,4312,3.0,38.0,20250,16829.650254728313
2015-08-31,4313,3.0,38.0,20391,16972.164827447967
2015-09-30,4314,3.0,38.0,21059,17114.616292970968
2015-10-31,4315,3.0,38.0,21152,17278.96561409718
2015-11-30,4316,3.0,38.0,21003,17440.34204684313
2015-12-31,4317,3.0,38.0,21131,17588.786128224667
2016-01-31,4318,3.0,38.0,21356,17736.378372881973
2016-02-29,4319,3.0,38.0,21344,17887.195940678557
2016-03-31,4320,3.0,38.0,21568,18031.229443150285
2016-04-30,4321,3.0,38.0,21852,18178.594883019025
2016-05-31,4322,3.0,38.0,22515,18331.653429559898
2016-06-30,4323,3.0,38.0,23313,18505.95953666157
2016-07-31,4324,3.0,38.0,23583,18706.25288930067
2016-08-31,4325,3.0,38.0,24299,18909.45068557981
2016-09-30,4326,3.0,38.0,24427,19134.01524034732
2016-10-31,4327,3.0,38.0,24497,19354.556271999514
2016-11-30,4328,3.0,38.0,24145,19568.8247606662
2016-12-31,4329,3.0,38.0,24520,19759.49872897178
2017-01-31,4330,3.0,38.0,24194,19957.852948597956
2017-02-28,4331,3.0,38.0,24962,20134.359075739707
2017-03-31,4332,3.0,38.0,25748,20335.51078091722
2017-04-30,4333,3.0,38.0,26357,20561.031165045668
2017-05-31,4334,3.0,38.0,27246,20802.529866502096
2017-06-30,4335,3.0,38.0,28210,21071.007788731178
2017-07-31,4336,3.0,38.0,28808,21368.46579753405
2017-08-31,4337,3.0,38.0,29004,21678.446389303463
2017-09-30,4338,3.0,38.0,29116,21983.677789749152
2017-10-31,4339,3.0,38.0,28931,22280.857881842938
2017-11-30,4340,3.0,38.0,28644,22557.94713676615
2017-12-31,4341,3.0,38.0,28581,22811.53267273423
2018-01-31,4342,3.0,38.0,28512,23051.927144703637
2018-02-28,4343,3.0,38.0,28362,23279.430180340987
2018-03-31,4344,3.0,38.0,28543,23491.20392282678
2018-04-30,4345,3.0,38.0,28444,23701.69542604233
2018-05-31,4346,3.0,38.0,28629,23899.291449957236
2018-06-30,4347,3.0,38.0,29131,24096.362639542353
2018-07-31,4348,3.0,38.0,29549,24306.13919622809
2018-08-31,4349,3.0,38.0,29871,24524.591729718588
2018-09-30,4350,3.0,38.0,29832,24747.358740980315
2018-10-31,4351,3.0,38.0,29592,24959.218793439468
2018-11-30,4352,3.0,38.0,28983,25152.251343712825
2018-12-31,4353,3.0,38.0,28858,25311.865871058126
2019-01-31,4354,3.0,38.0,28890,25459.62145976404
2019-02-28,4355,3.0,38.0,29143,25602.55389894054
2019-03-31,4356,3.0,38.0,28794,25750.072486484685
2019-04-30,4357,3.0,38.0,28516,25876.902799547825
2019-05-31,4358,3.0,38.0,28330,25986.8651829
2019-06-30,4359,3.0,38.0,28498,26084.495800279168
2019-07-31,4360,3.0,38.0,28827,26185.05847526754
2019-08-31,4361,3.0,38.0,29147,26295.13937213139
2019-09-30,4362,3.0,38.0,28754,26413.966898292583
2019-10-31,4363,3.0,38.0,28353,26511.46827753039
2019-11-30,4364,3.0,38.0,27913,26588.198765966627
2019-12-31,4365,3.0,38.0,27987,26643.398817384685
2020-01-31,4366,3.0,38.0,28191,26699.382199993655
2020-02-29,4367,3.0,38.0,27334,26761.53294166059
2020-03-31,4368,3.0,38.0,26504,26785.385735758067
2020-04-30,4369,3.0,38.0,25921,26773.66133010148
2020-05-31,4370,3.0,38.0,25820,26738.133774680588
2020-06-30,4371,3.0,38.0,25931,26699.878200735562
2020-07-31,4372,3.0,38.0,26081,26667.841609038245
2020-08-31,4373,3.0,38.0,26537,26643.389875328317
2020-09-30,4374,3.0,38.0,27167,26638.956963856304
2020-10-31,4375,3.0,38.0,28137,26660.95875702896
2020-11-30,4376,3.0,38.0,27572,26722.460475486085
2020-12-31,4377,3.0,38.0,28157,26757.857955674164
2021-01-31,4378,3.0,38.0,27931,26816.155540854408
2021-02-28,4379,3.0,38.0,27821,26862.60739331881
2021-03-31,4380,3.0,38.0,27855,26902.540418597193
2021-04-30,4381,3.0,38.0,28055,26942.22623448898
2021-05-31,4382,3.0,38.0,28218,26988.591808051937
2021-06-30,4383,3.0,38.0,28886,27039.817149383107
2021-07-31,4384,3.0,38.0,28703,27116.74143482548
2021-08-31,4385,3.0,38.0,28546,27182.83554170775
2021-09-30,4386,3.0,38.0,28486,27239.634060803262
2021-10-31,4387,3.0,38.0,28188,27291.56597493646
2021-11-30,4388,3.0,38.0,27679,27328.917392647443
2021-12-31,4389,3.0,38.0,28023,27343.5041679538
2022-01-31,4390,3.0,38.0,28475,27371.81649428906
2022-02-28,4391,3.0,38.0,28833,27417.782473693685
2022-03-31,4392,3.0,38.0,28785,27476.749870623116
2022-04-30,4393,3.0,38.0,28915,27531.260292680487
2022-05-31,4394,3.0,38.0,29221,27588.916113818803
2022-06-30,4395,3.0,38.0,29478,27656.919609076354
2022-07-31,4396,3.0,38.0,29700,27732.797958698175
2022-08-31,4397,3.0,38.0,29640,27814.764710419084
2022-09-30,4398,3.0,38.0,29921,27890.81618081829
2022-10-31,4399,3.0,38.0,29825,27975.40717328419
2022-11-30,4400,3.0,38.0,29463,28052.473541064017
2022-12-31,4401,3.0,38.0,27034,28111.24547685302
2023-01-31,4402,3.0,38.0,27327,28066.360248650813
2023-02-28,4403,3.0,38.0,27480,28035.553571623695
2023-03-31,4404,3.0,38.0,27445,28012.405506139377
2023-04-30,4405,3.0,38.0,27780,27988.76361005024
2023-05-31,4406,3.0,38.0,27785,27980.065126298145
2023-06-30,4407,3.0,38.0,27876,27971.937412702388
2023-07-31,4408,3.0,38.0,27813,27967.940020506456
2010-02-28,4409,3.0,39.0,8763,8763.0
2010-03-31,4410,3.0,39.0,9049,8763.0
2010-04-30,4411,3.0,39.0,8805,8774.916666666666
2010-05-31,4412,3.0,39.0,8542,8776.170138888889
2010-06-30,4413,3.0,39.0,8497,8766.413049768518
2010-07-31,4414,3.0,39.0,8379,8755.187506028164
2010-08-31,4415,3.0,39.0,8374,8739.513026610324
2010-09-30,4416,3.0,39.0,8564,8724.283317168227
2010-10-31,4417,3.0,39.0,8663,8717.604845619551
2010-11-30,4418,3.0,39.0,8624,8715.329643718738
2010-12-31,4419,3.0,39.0,8428,8711.524241897125
2011-01-31,4420,3.0,39.0,8407,8699.710731818077
2011-02-28,4421,3.0,39.0,8463,8687.514451325656
2011-03-31,4422,3.0,39.0,8505,8678.159682520421
2011-04-30,4423,3.0,39.0,8511,8670.944695748738
2011-05-31,4424,3.0,39.0,8501,8664.280333425875
2011-06-30,4425,3.0,39.0,8757,8657.476986199797
2011-07-31,4426,3.0,39.0,8840,8661.623778441473
2011-08-31,4427,3.0,39.0,8829,8669.056121006413
2011-09-30,4428,3.0,39.0,8593,8675.720449297813
2011-10-31,4429,3.0,39.0,8654,8672.273763910403
2011-11-30,4430,3.0,39.0,8611,8671.512357080805
2011-12-31,4431,3.0,39.0,8557,8668.991008869105
2012-01-31,4432,3.0,39.0,8667,8664.324716832893
2012-02-29,4433,3.0,39.0,8717,8664.436186964856
2012-03-31,4434,3.0,39.0,8634,8666.626345841321
2012-04-30,4435,3.0,39.0,8670,8665.2669147646
2012-05-31,4436,3.0,39.0,8584,8665.464126649407
2012-06-30,4437,3.0,39.0,8598,8662.069788039014
2012-07-31,4438,3.0,39.0,8619,8659.400213537388
2012-08-31,4439,3.0,39.0,8545,8657.716871306664
2012-09-30,4440,3.0,39.0,8540,8653.02033500222
2012-10-31,4441,3.0,39.0,8305,8648.311154377128
2012-11-30,4442,3.0,39.0,8307,8634.006522944748
2012-12-31,4443,3.0,39.0,8176,8620.381251155384
2013-01-31,4444,3.0,39.0,8216,8601.865365690577
2013-02-28,4445,3.0,39.0,8499,8585.787642120138
2013-03-31,4446,3.0,39.0,8579,8582.171490365132
2013-04-30,4447,3.0,39.0,8672,8582.039344933251
2013-05-31,4448,3.0,39.0,8741,8585.787705561033
2013-06-30,4449,3.0,39.0,8777,8592.254884495991
2013-07-31,4450,3.0,39.0,8219,8599.952597641992
2013-08-31,4451,3.0,39.0,8177,8584.079572740244
2013-09-30,4452,3.0,39.0,8285,8567.117923876069
2013-10-31,4453,3.0,39.0,8237,8555.363010381234
2013-11-30,4454,3.0,39.0,8158,8542.097884948684
2013-12-31,4455,3.0,39.0,8102,8526.093806409155
2014-01-31,4456,3.0,39.0,8178,8508.423231142107
2014-02-28,4457,3.0,39.0,8065,8494.655596511187
2014-03-31,4458,3.0,39.0,8108,8476.753279989889
2014-04-30,4459,3.0,39.0,7983,8461.388559990311
2014-05-31,4460,3.0,39.0,8160,8441.455703324049
2014-06-30,4461,3.0,39.0,8194,8429.728382352214
2014-07-31,4462,3.0,39.0,8371,8419.906366420872
2014-08-31,4463,3.0,39.0,8473,8417.868601153335
2014-09-30,4464,3.0,39.0,8560,8420.165742771947
2014-10-31,4465,3.0,39.0,8723,8425.992170156449
2014-11-30,4466,3.0,39.0,8710,8438.367496399931
2014-12-31,4467,3.0,39.0,8810,8449.685517383268
2015-01-31,4468,3.0,39.0,8965,8464.698620825633
2015-02-28,4469,3.0,39.0,9352,8485.544511624565
2015-03-31,4470,3.0,39.0,9237,8521.646823640209
2015-04-30,4471,3.0,39.0,9139,8551.453205988535
2015-05-31,4472,3.0,39.0,9198,8575.93432240568
2015-06-30,4473,3.0,39.0,9164,8601.853725638777
2015-07-31,4474,3.0,39.0,9403,8625.276487070496
2015-08-31,4475,3.0,39.0,9300,8657.681633442558
2015-09-30,4476,3.0,39.0,9413,8684.444898715785
2015-10-31,4477,3.0,39.0,9453,8714.801361269294
2015-11-30,4478,3.0,39.0,9381,8745.559637883074
2015-12-31,4479,3.0,39.0,9486,8772.036319637946
2016-01-31,4480,3.0,39.0,9504,8801.784806319698
2016-02-29,4481,3.0,39.0,9317,8831.043772723044
2016-03-31,4482,3.0,39.0,9528,8851.291948859585
2016-04-30,4483,3.0,39.0,9773,8879.488117657103
2016-05-31,4484,3.0,39.0,9899,8916.717779421391
2016-06-30,4485,3.0,39.0,9988,8957.646205278834
2016-07-31,4486,3.0,39.0,10228,9000.577613392215
2016-08-31,4487,3.0,39.0,10255,9051.720212834207
2016-09-30,4488,3.0,39.0,10438,9101.85687063278
2016-10-31,4489,3.0,39.0,10682,9157.52950102308
2016-11-30,4490,3.0,39.0,10658,9221.04910514712
2016-12-31,4491,3.0,39.0,11173,9280.922059099325
2017-01-31,4492,3.0,39.0,11820,9359.758639970185
2017-02-28,4493,3.0,39.0,12050,9462.268696638093
2017-03-31,4494,3.0,39.0,12138,9570.090834278173
2017-04-30,4495,3.0,39.0,12131,9677.087049516584
2017-05-31,4496,3.0,39.0,12351,9779.333422453394
2017-06-30,4497,3.0,39.0,11923,9886.486196517835
2017-07-31,4498,3.0,39.0,12249,9971.340938329591
2017-08-31,4499,3.0,39.0,12327,10066.243399232526
2017-09-30,4500,3.0,39.0,12496,10160.44159093117
2017-10-31,4501,3.0,39.0,12622,10257.756524642371
2017-11-30,4502,3.0,39.0,12500,10356.266669448938
2017-12-31,4503,3.0,39.0,12145,10445.588891555233
2018-01-31,4504,3.0,39.0,12225,10516.397687740431
2018-02-28,4505,3.0,39.0,12221,10587.589450751248
2018-03-31,4506,3.0,39.0,11930,10655.648223636614
2018-04-30,4507,3.0,39.0,11720,10708.746214318422
2018-05-31,4508,3.0,39.0,11878,10750.881788721823
2018-06-30,4509,3.0,39.0,12043,10797.84504752508
2018-07-31,4510,3.0,39.0,12205,10849.7265038782
2018-08-31,4511,3.0,39.0,12399,10906.196232883276
2018-09-30,4512,3.0,39.0,12605,10968.396389846474
2018-10-31,4513,3.0,39.0,12673,11036.588206936205
2018-11-30,4514,3.0,39.0,11715,11104.772031647197
2018-12-31,4515,3.0,39.0,11773,11130.19819699523
2019-01-31,4516,3.0,39.0,11867,11156.981605453762
2019-02-28,4517,3.0,39.0,12081,11186.565705226523
2019-03-31,4518,3.0,39.0,12150,11223.833800842085
2019-04-30,4519,3.0,39.0,12088,11262.424059140332
2019-05-31,4520,3.0,39.0,11147,11296.823056676152
2019-06-30,4521,3.0,39.0,11136,11290.580429314647
2019-07-31,4522,3.0,39.0,11133,11284.139578093203
2019-08-31,4523,3.0,39.0,11298,11277.842095672653
2019-09-30,4524,3.0,39.0,11390,11278.68200835296
2019-10-31,4525,3.0,39.0,11444,11283.320258004922
2019-11-30,4526,3.0,39.0,11316,11290.015247254718
2019-12-31,4527,3.0,39.0,11750,11291.097945285772
2020-01-31,4528,3.0,39.0,11459,11310.2188642322
2020-02-29,4529,3.0,39.0,11173,11316.418078222527
2020-03-31,4530,3.0,39.0,10753,11310.442324963255
2020-04-30,4531,3.0,39.0,10782,11287.21556142312
2020-05-31,4532,3.0,39.0,10740,11266.16491303049
2020-06-30,4533,3.0,39.0,10751,11244.241374987554
2020-07-31,4534,3.0,39.0,10912,11223.689651029741
2020-08-31,4535,3.0,39.0,11111,11210.702582236834
2020-09-30,4536,3.0,39.0,11317,11206.548307976967
2020-10-31,4537,3.0,39.0,11578,11211.15046181126
2020-11-30,4538,3.0,39.0,11240,11226.43585923579
2020-12-31,4539,3.0,39.0,11266,11227.001031767633
2021-01-31,4540,3.0,39.0,11855,11228.625988777316
2021-02-28,4541,3.0,39.0,11901,11254.724905911595
2021-03-31,4542,3.0,39.0,11900,11281.653034831945
2021-04-30,4543,3.0,39.0,11842,11307.417491713948
2021-05-31,4544,3.0,39.0,12122,11329.691762892533
2021-06-30,4545,3.0,39.0,12080,11362.704606105344
2021-07-31,4546,3.0,39.0,12304,11392.59191418429
2021-08-31,4547,3.0,39.0,12446,11430.567251093278
2021-09-30,4548,3.0,39.0,12528,11472.876948964393
2021-10-31,4549,3.0,39.0,12171,11516.84040942421
2021-11-30,4550,3.0,39.0,12129,11544.097059031536
2021-12-31,4551,3.0,39.0,12243,11568.468014905222
2022-01-31,4552,3.0,39.0,12271,11596.573514284171
2022-02-28,4553,3.0,39.0,12454,11624.674617855664
2022-03-31,4554,3.0,39.0,12462,11659.229842111677
2022-04-30,4555,3.0,39.0,12742,11692.678598690358
2022-05-31,4556,3.0,39.0,13086,11736.400323744927
2022-06-30,4557,3.0,39.0,13286,11792.633643588888
2022-07-31,4558,3.0,39.0,13280,11854.857241772685
2022-08-31,4559,3.0,39.0,13316,11914.238190032158
2022-09-30,4560,3.0,39.0,13420,11972.644932114152
2022-10-31,4561,3.0,39.0,13324,12032.951393276062
2022-11-30,4562,3.0,39.0,13200,12086.745085222892
2022-12-31,4563,3.0,39.0,13167,12133.130706671938
2023-01-31,4564,3.0,39.0,13405,12176.208593893942
2023-02-28,4565,3.0,39.0,13526,12227.408235815028
2023-03-31,4566,3.0,39.0,13631,12281.516225989402
2023-04-30,4567,3.0,39.0,13860,12337.744716573177
2023-05-31,4568,3.0,39.0,14252,12401.172020049295
2023-06-30,4569,3.0,39.0,14364,12478.289852547241
2023-07-31,4570,3.0,39.0,14651,12556.861108691106
2010-02-28,4571,4.0,41.0,69998,69998.0
2010-03-31,4572,4.0,41.0,72148,69998.0
2010-04-30,4573,4.0,41.0,73426,70087.58333333334
2010-05-31,4574,4.0,41.0,76327,70226.6840277778
2010-06-30,4575,4.0,41.0,77389,70480.86385995372
2010-07-31,4576,4.0,41.0,79531,70768.70286578899
2010-08-31,4577,4.0,41.0,80394,71133.79857971445
2010-09-30,4578,4.0,41.0,81516,71519.64030555969
2010-10-31,4579,4.0,41.0,80440,71936.15529282804
2010-11-30,4580,4.0,41.0,75737,72290.48215562689
2010-12-31,4581,4.0,41.0,76045,72434.0870658091
2011-01-31,4582,4.0,41.0,77099,72584.5417714004
2011-02-28,4583,4.0,41.0,79932,72772.64419759205
2011-03-31,4584,4.0,41.0,80007,73070.95068935904
2011-04-30,4585,4.0,41.0,81246,73359.95274396909
2011-05-31,4586,4.0,41.0,81572,73688.53804630371
2011-06-30,4587,4.0,41.0,80419,74017.01562770772
2011-07-31,4588,4.0,41.0,79493,74283.76497655324
2011-08-31,4589,4.0,41.0,80685,74500.81643586353
2011-09-30,4590,4.0,41.0,80389,74758.49075103588
2011-10-31,4591,4.0,41.0,80030,74993.09530307606
2011-11-30,4592,4.0,41.0,74202,75202.96633211455
2011-12-31,4593,4.0,41.0,74145,75161.25940160977
2012-01-31,4594,4.0,41.0,75592,75118.91525987604
2012-02-29,4595,4.0,41.0,78237,75138.62712404788
2012-03-31,4596,4.0,41.0,77251,75267.72599387923
2012-04-30,4597,4.0,41.0,77016,75350.36241080094
2012-05-31,4598,4.0,41.0,77742,75419.76397701757
2012-06-30,4599,4.0,41.0,79089,75516.5238113085
2012-07-31,4600,4.0,41.0,80146,75665.37698583733
2012-08-31,4601,4.0,41.0,79985,75852.06961142745
2012-09-30,4602,4.0,41.0,80424,76024.27504428463
2012-10-31,4603,4.0,41.0,79541,76207.59691743944
2012-11-30,4604,4.0,41.0,74622,76346.48871254612
2012-12-31,4605,4.0,41.0,75205,76274.63501619003
2013-01-31,4606,4.0,41.0,76371,76230.06689051546
2013-02-28,4607,4.0,41.0,75502,76235.93910341065
2013-03-31,4608,4.0,41.0,77367,76205.35830743522
2013-04-30,4609,4.0,41.0,78240,76253.76004462542
2013-05-31,4610,4.0,41.0,78796,76336.52004276603
2013-06-30,4611,4.0,41.0,79709,76438.99837431745
2013-07-31,4612,4.0,41.0,80642,76575.24844205422
2013-08-31,4613,4.0,41.0,79393,76744.6964236353
2013-09-30,4614,4.0,41.0,81156,76855.04240598383
2013-10-31,4615,4.0,41.0,79930,77034.24897240117
2013-11-30,4616,4.0,41.0,75671,77154.90526521779
2013-12-31,4617,4.0,41.0,75036,77093.07587916705
2014-01-31,4618,4.0,41.0,75789,77007.36438420176
2014-02-28,4619,4.0,41.0,77690,76956.5992015267
2014-03-31,4620,4.0,41.0,78739,76987.15756812975
2014-04-30,4621,4.0,41.0,80558,77060.15100279103
2014-05-31,4622,4.0,41.0,82755,77205.89471100806
2014-06-30,4623,4.0,41.0,84675,77437.10743138273
2014-07-31,4624,4.0,41.0,84710,77738.68628840845
2014-08-31,4625,4.0,41.0,85102,78029.1576930581
2014-09-30,4626,4.0,41.0,88144,78323.85945584736
2014-10-31,4627,4.0,41.0,87723,78733.03197852039
2014-11-30,4628,4.0,41.0,83254,79107.61397941537
2014-12-31,4629,4.0,41.0,85924,79280.38006360641
2015-01-31,4630,4.0,41.0,88581,79557.19756095615
2015-02-28,4631,4.0,41.0,89506,79933.18932924964
2015-03-31,4632,4.0,41.0,90320,80332.05644053091
2015-04-30,4633,4.0,41.0,90188,80748.2207555088
2015-05-31,4634,4.0,41.0,90881,81141.54489069592
2015-06-30,4635,4.0,41.0,93584,81547.35552025026
2015-07-31,4636,4.0,41.0,94327,82048.88237357317
2015-08-31,4637,4.0,41.0,95651,82560.47060800763
2015-09-30,4638,4.0,41.0,96043,83105.90933267398
2015-10-31,4639,4.0,41.0,96257,83644.9547771459
2015-11-30,4640,4.0,41.0,91288,84170.45666143148
2015-12-31,4641,4.0,41.0,93355,84467.02096720519
2016-01-31,4642,4.0,41.0,95204,84837.35342690499
2016-02-29,4643,4.0,41.0,95105,85269.29703411728
2016-03-31,4644,4.0,41.0,98021,85679.11799102905
2016-04-30,4645,4.0,41.0,98464,86193.36307473617
2016-05-31,4646,4.0,41.0,98359,86704.63961328885
2016-06-30,4647,4.0,41.0,99452,87190.23796273515
2016-07-31,4648,4.0,41.0,100451,87701.14471428785
2016-08-31,4649,4.0,41.0,102892,88232.38868452585
2016-09-30,4650,4.0,41.0,104379,88843.20582267061
2016-10-31,4651,4.0,41.0,104810,89490.53058005935
2016-11-30,4652,4.0,41.0,100920,90128.8418058902
2016-12-31,4653,4.0,41.0,103154,90578.47339731145
2017-01-31,4654,4.0,41.0,103111,91102.45367242346
2017-02-28,4655,4.0,41.0,106477,91602.80976940582
2017-03-31,4656,4.0,41.0,106235,92222.56769568058
2017-04-30,4657,4.0,41.0,107903,92806.4190416939
2017-05-31,4658,4.0,41.0,108294,93435.44324828999
2017-06-30,4659,4.0,41.0,108909,94054.54977961125
2017-07-31,4660,4.0,41.0,111270,94673.48520546078
2017-08-31,4661,4.0,41.0,112799,95365.00665523324
2017-09-30,4662,4.0,41.0,115358,96091.42304459852
2017-10-31,4663,4.0,41.0,115281,96894.19708440691
2017-11-30,4664,4.0,41.0,108952,97660.31387255662
2017-12-31,4665,4.0,41.0,112392,98130.80079453344
2018-01-31,4666,4.0,41.0,115482,98725.01742809455
2018-02-28,4667,4.0,41.0,114700,99423.22503525729
2018-03-31,4668,4.0,41.0,116946,100059.7573254549
2018-04-30,4669,4.0,41.0,118439,100763.35077022763
2018-05-31,4670,4.0,41.0,117038,101499.83615480148
2018-06-30,4671,4.0,41.0,117601,102147.25964835142
2018-07-31,4672,4.0,41.0,118185,102791.16549633679
2018-08-31,4673,4.0,41.0,116575,103432.57526732277
2018-09-30,4674,4.0,41.0,117317,103980.176297851
2018-10-31,4675,4.0,41.0,114121,104535.87728544054
2018-11-30,4676,4.0,41.0,105981,104935.2573985472
2018-12-31,4677,4.0,41.0,111613,104978.83000694106
2019-01-31,4678,4.0,41.0,113084,105255.25375665186
2019-02-28,4679,4.0,41.0,112171,105581.45151679136
2019-03-31,4680,4.0,41.0,111413,105856.01603692507
2019-04-30,4681,4.0,41.0,112808,106087.55703538652
2019-05-31,4682,4.0,41.0,112248,106367.5754922454
2019-06-30,4683,4.0,41.0,115104,106612.59318006852
2019-07-31,4684,4.0,41.0,114093,106966.40179756568
2019-08-31,4685,4.0,41.0,113395,107263.34338933378
2019-09-30,4686,4.0,41.0,113217,107518.82908144488
2019-10-31,4687,4.0,41.0,112379,107756.25286971802
2019-11-30,4688,4.0,41.0,105759,107948.86733347978
2019-12-31,4689,4.0,41.0,110566,107857.62286125145
2020-01-31,4690,4.0,41.0,113085,107970.47190869931
2020-02-29,4691,4.0,41.0,112240,108183.57724583684
2020-03-31,4692,4.0,41.0,102807,108352.59486059366
2020-04-30,4693,4.0,41.0,101486,108121.52840806893
2020-05-31,4694,4.0,41.0,102881,107845.04805773273
2020-06-30,4695,4.0,41.0,101487,107638.21272199386
2020-07-31,4696,4.0,41.0,101374,107381.91219191079
2020-08-31,4697,4.0,41.0,101462,107131.58251724785
2020-09-30,4698,4.0,41.0,102472,106895.34991236252
2020-10-31,4699,4.0,41.0,102867,106711.0436660141
2020-11-30,4700,4.0,41.0,96665,106550.87517993018
2020-12-31,4701,4.0,41.0,98946,106138.96371409975
2021-01-31,4702,4.0,41.0,98807,105839.25689267894
2021-02-28,4703,4.0,41.0,98064,105546.24618881731
2021-03-31,4704,4.0,41.0,99967,105234.48593094993
2021-04-30,4705,4.0,41.0,101762,105015.00735049369
2021-05-31,4706,4.0,41.0,104004,104879.46537755645
2021-06-30,4707,4.0,41.0,103193,104842.9876534916
2021-07-31,4708,4.0,41.0,105012,104774.23816792945
2021-08-31,4709,4.0,41.0,105564,104784.14491093239
2021-09-30,4710,4.0,41.0,105707,104816.63887297688
2021-10-31,4711,4.0,41.0,105642,104853.73725326952
2021-11-30,4712,4.0,41.0,99351,104886.5815343833
2021-12-31,4713,4.0,41.0,100894,104655.932303784
2022-01-31,4714,4.0,41.0,101205,104499.18512445966
2022-02-28,4715,4.0,41.0,101900,104361.92741094051
2022-03-31,4716,4.0,41.0,102081,104259.34710215133
2022-04-30,4717,4.0,41.0,103997,104168.58263956169
2022-05-31,4718,4.0,41.0,104996,104161.43336291329
2022-06-30,4719,4.0,41.0,106727,104196.2069727919
2022-07-31,4720,4.0,41.0,108318,104301.65668225891
2022-08-31,4721,4.0,41.0,108423,104469.00432049812
2022-09-30,4722,4.0,41.0,113781,104633.75414047737
2022-10-31,4723,4.0,41.0,115311,105014.88938462414
2022-11-30,4724,4.0,41.0,109309,105443.89399359813
2022-12-31,4725,4.0,41.0,112548,105604.94007719822
2023-01-31,4726,4.0,41.0,113686,105894.2342406483
2023-02-28,4727,4.0,41.0,113270,106218.89114728796
2023-03-31,4728,4.0,41.0,112400,106512.68734948429
2023-04-30,4729,4.0,41.0,113226,106757.99204325577
2023-05-31,4730,4.0,41.0,114315,107027.49237478679
2023-06-30,4731,4.0,41.0,114226,107331.13852583735
2023-07-31,4732,4.0,41.0,117958,107618.42442059414
2010-02-28,4733,4.0,42.0,15242,15242.0
2010-03-31,4734,4.0,42.0,15420,15242.000000000002
2010-04-30,4735,4.0,42.0,15433,15249.41666666667
2010-05-31,4736,4.0,42.0,15732,15257.065972222224
2010-06-30,4737,4.0,42.0,16080,15276.8548900463
2010-07-31,4738,4.0,42.0,16275,15310.319269627704
2010-08-31,4739,4.0,42.0,16399,15350.514300059884
2010-09-30,4740,4.0,42.0,16641,15394.201204224055
2010-10-31,4741,4.0,42.0,16945,15446.151154048053
2010-11-30,4742,4.0,42.0,17064,15508.603189296051
2010-12-31,4743,4.0,42.0,17019,15573.41138974205
2011-01-31,4744,4.0,42.0,17287,15633.644248502798
2011-02-28,4745,4.0,42.0,17169,15702.534071481849
2011-03-31,4746,4.0,42.0,17134,15763.636818503439
2011-04-30,4747,4.0,42.0,17425,15820.735284399128
2011-05-31,4748,4.0,42.0,17752,15887.579647549164
2011-06-30,4749,4.0,42.0,17457,15965.263828901283
2011-07-31,4750,4.0,42.0,17600,16027.419502697063
2011-08-31,4751,4.0,42.0,17960,16092.943690084687
2011-09-30,4752,4.0,42.0,18244,16170.737702997825
2011-10-31,4753,4.0,42.0,18239,16257.123632039582
2011-11-30,4754,4.0,42.0,17717,16339.701814037933
2011-12-31,4755,4.0,42.0,17620,16397.08923845302
2012-01-31,4756,4.0,42.0,18346,16448.04385351748
2012-02-29,4757,4.0,42.0,18489,16527.12535962092
2012-03-31,4758,4.0,42.0,18554,16608.870136303383
2012-04-30,4759,4.0,42.0,19162,16689.91721395741
2012-05-31,4760,4.0,42.0,19381,16792.920663375855
2012-06-30,4761,4.0,42.0,19642,16900.75730240186
2012-07-31,4762,4.0,42.0,20183,17014.975748135115
2012-08-31,4763,4.0,42.0,20277,17146.976758629487
2012-09-30,4764,4.0,42.0,21214,17277.394393686594
2012-10-31,4765,4.0,42.0,20992,17441.419627282987
2012-11-30,4766,4.0,42.0,20583,17589.360476146197
2012-12-31,4767,4.0,42.0,20434,17714.09545630677
2013-01-31,4768,4.0,42.0,20851,17827.42481229399
2013-02-28,4769,4.0,42.0,20842,17953.407111781744
2013-03-31,4770,4.0,42.0,21414,18073.76514879084
2013-04-30,4771,4.0,42.0,22025,18212.941600924558
2013-05-31,4772,4.0,42.0,22398,18371.777367552702
2013-06-30,4773,4.0,42.0,22080,18539.536643904674
2013-07-31,4774,4.0,42.0,22248,18687.055950408645
2013-08-31,4775,4.0,42.0,22241,18835.428619141618
2013-09-30,4776,4.0,42.0,22725,18977.327426677384
2013-10-31,4777,4.0,42.0,22613,19133.48045056583
2013-11-30,4778,4.0,42.0,22723,19278.460431792253
