,111,112,113-115,114,21-1,21-2,22,23,311,312,313-314,315-316,321,322-323,324-326,327,331-332,333-336,337,339,43,46,48-49,51,52,53,54,55,56,61,62,71,72,81
324-326,0.055458171142094,0.013715674539650844,0.03877364050073839,0.10161852124476556,0.031159563260919104,0.07992641137299562,0.07441208914739021,0.023493501481082268,0.02292758648593637,0.06696297237351144,0.06299533967718206,0.01998438647947305,0.04499076481436337,0.060353800477068675,0.10197261600594892,0.05695185003703209,0.019800356984913326,0.029316904609324772,0.06586170790389291,0.03635989422646493,0.004582707663119676,0.00490603724217981,0.08376557415315211,0.011966337782010601,0.002083962894719339,0.005719885122118393,0.01151665179490902,0.009904558268104696,0.027044712609000834,0.00576142057142876,0.06837095712570052,0.01717287359944831,0.01622515462230045,0.03181312691393438
327,0.0002658395317291447,0.0003563812519598378,0.0009494193715194819,0.007604238475228149,0.0005619034117371319,0.003589476187370595,0.00014580763585135545,0.05958770068965023,0.005075073753628911,0.04051689385546282,0.00020343358275074175,0.0003076343469115972,0.0029666312003717703,0.0005664435171526159,0.0020250667484154167,0.0998355470938263,0.0016942514525043802,0.0022406372006442033,0.006431642980574166,0.004387593683697682,0.0007947772839657551,0.00011480969921855669,0.005558048120563282,0.00696111140379176,4.8801140908492986e-05,0.0030585828797780553,0.003217935431480004,0.00035297695494763195,0.0012563990007682727,0.0004584464158470822,0.0007405988189708158,0.0023652310719590327,0.0025317266980856433,0.0008386317785065808
331-332,1.385617343565921e-07,0.0016219539830920806,0.006642203090755248,0.008094187128328253,0.026345560179527872,0.0035524665118571337,0.02494982841858826,0.05455262509971631,0.001823506168320675,0.02206458404697474,0.0006443329262732826,0.0009599581700959878,0.010199500795723319,0.00206324727382452,0.002602932390631463,0.006352231486779014,0.10286492320372585,0.03704676625867344,0.047098889081508,0.020868725531516922,0.00025426689618817495,0.0002680411003983697,0.00791758492738822,0.005863834633318793,3.7973695305179125e-05,0.0016398925009129298,0.0013725836184998177,0.001144194527923456,0.004064943045068998,0.0038397871665784566,0.0031398937688857705,0.005864655802401735,0.0014628924005445942,0.02296952214950785
333-336,0.0029274026061177436,0.0006706170224287566,0.002153935617684864,0.0001306441913572478,0.0018326448291855698,0.0062714729677608655,0.002095070075868008,0.008443661280498675,0.0003786775225689361,0.0002192535482388457,0.004977420017570392,0.0034716402159456184,0.0028881504064180033,0.003485446379626607,0.0022251640392390868,0.0031815038156026185,0.010771757198604535,0.0739965587966774,0.01247000177825103,0.015157642208879435,0.005753217336326946,0.0033721943651484686,0.01442874698855949,0.017502257817987064,0.0031631609982500706,0.002451013959933313,0.011273680150342892,0.001213185605920265,0.00467480703619895,0.0009197954781564648,0.0008330139839339675,0.0020794704903459187,0.0038242681234882236,0.016009542852768583
337,0.0,0.0,0.0,0.0,0.0,0.0,3.939479386141479e-06,0.001155463808302281,1.1924688108795441e-06,4.233855474005334e-07,0.0,0.0,4.96003896764982e-06,5.652887130673498e-08,0.0,0.0,7.213935424421307e-07,1.2617397566426286e-05,0.013299110043690015,9.008927610107525e-06,1.9528333180232567e-06,3.337934982170334e-05,0.0,9.827741215603824e-07,0.0011415187897269817,9.219770853125475e-06,4.541295477255927e-05,0.00028747921464074495,6.178255708039891e-05,0.0003939621326748004,0.00019412123367613726,0.00038935256318705866,0.00027623938852986373,1.7787872450570807e-05
339,0.0,3.0241037305793063e-06,0.0019155593785199557,0.00010297836259924238,0.00013415998065794112,0.0005955098077916903,0.00042329839999987677,0.0032145077525482313,3.6197035827814896e-05,3.739162887042605e-06,0.0012427953469248425,0.0054175259301529185,0.00023388068444798465,0.0008140103631149545,0.0009681499644799654,0.002226627788715436,0.0004622564360222661,0.0007380340606007761,0.0005756501848050924,0.032393243197719475,0.0002431531204765337,0.00033711390948651013,0.0004160588450190977,0.00014968450650278486,0.0019817556863638668,0.00010562783589276067,0.00343206377825621,0.0005799642979014986,0.0005587596370940194,0.0011666264064303397,0.012359100365262261,0.002725093661530428,0.0031547375184202116,0.002078072970253996
43,0.01736801469668302,0.044170644034969966,0.01398374739099451,0.025511319407965315,0.01084237484138673,0.011982807558520589,0.012340542453313872,0.03868961232474586,0.03832664273344101,0.01992626196975843,0.024874393776964897,0.02272623610344564,0.030675289509281115,0.045501431748447264,0.03195209438308437,0.035337574356628,0.038553094450934675,0.0348184710339567,0.03959854336725579,0.024722224780818824,0.005369134576704044,0.001821128231894616,0.012058032549269465,0.012029101377317601,0.0029366820071419606,0.003998998266023815,0.011312474918034502,0.003546098327659641,0.010225312132139387,0.004195824525597075,0.022679748293557185,0.015116563827157047,0.018680509969087905,0.01660156313139498
46,0.016686915965514196,0.04243845593762408,0.013435320635082522,0.024510782515231356,0.010417186107091319,0.011512900002157978,0.011856313438808339,0.03716881099117293,0.03682363975506975,0.019144830406646197,0.023898949337575647,0.021835028902518754,0.029472331588393078,0.04371705485603395,0.030704164902046083,0.03395180158985112,0.03704120238707066,0.033453040243930574,0.03804573847374958,0.023752709580638194,0.005155330413749954,0.001749711582511862,0.011585165934053619,0.011557361063198648,0.0028215172921818364,0.0038464460482042565,0.010863708940053363,0.0034070344544993047,0.00982431949950647,0.004031281367569694,0.02179035072403837,0.014523742177210508,0.01794793871517913,0.01595050440945662
48-49,0.008160146704447343,0.015867289337529473,0.006339516715124986,0.11626292268665586,0.020543189862506882,0.011484425250163674,0.004634865835703169,0.011629247531316446,0.015245300436313041,0.013558650297413752,0.011187647546610282,0.008108619929532575,0.011194258056530251,0.01325605262364153,0.0123584973875134,0.015232150875964518,0.015144478685489028,0.01017355717241352,0.00934427916756943,0.0060959463497251174,0.012950271446368443,0.01180332578723673,0.06083225779982417,0.00969540886018364,0.009918371725035494,0.003735195442495048,0.008646209888027225,0.0063017891995289215,0.009039030937292258,0.004866790194193761,0.0075390369814499385,0.007085285975709266,0.006564114686242477,0.007099682450449207
51,0.0,4.456205430026908e-05,0.004097261843361038,0.003628966280800082,0.007111292140955903,0.002025529962615796,0.000626160149042565,0.0016674014090425602,0.0018660129140734747,0.001320766813530868,0.0009117199997791465,0.0015011907822148288,0.0013849726546233028,0.002209875090441147,0.000838828613110318,0.00168997276502531,0.0014134360689547073,0.0008880320775510723,0.001507520013208613,0.0008224650249392706,0.004055915836985245,0.002648539882687642,0.0037868147996860265,0.04715093985994278,0.007800120825778522,0.005020688835748786,0.010397779861413712,0.042295431549705664,0.010968648808478847,0.007242541558655444,0.0034649968028381325,0.009657488732165423,0.006629301111378427,0.006363211171273095
